# run_timestamp,20260509_131504
# total_steps,1000000
# learning_rate,0.0001
# gamma,0.95
# tau,0.01
# eps_decay,500000
# grad_clip,1.0
# batch_size,64
# replay_capacity,500000
# beginner_max_turns,300
# beginner_agent_armies,8
# beginner_enemy_armies,1
# reward_clip,none

episode,global_step,outcome,ep_steps,turns,reward,agent_terr,enemy_terr,epsilon,curriculum_level,mean_loss,agent_armies,enemy_armies,phase_reinforce,phase_attack,phase_fortify,combat_wins,combat_losses,territory_losses,fortify_count,continents,final_state
1,1054,loss,1054,232,225.44,0,13,0.9980,0,0.916457,0,240,442,534,78,19,352,28,64,"NA:E,SA:E",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E17|11E20|12E3
2,1898,win,844,209,842.84,13,0,0.9964,0,0.850255,47,0,338,402,104,39,249,35,87,"NA:A,SA:A",0A1|1A1|2A7|3A1|4A1|5A1|6A3|7A1|8A13|9A3|10A5|11A1|12A9
3,2465,loss,567,134,171.17,0,13,0.9953,0,1.103199,0,83,218,289,60,15,191,24,48,"NA:E,SA:E",0E2|1E2|2E2|3E3|4E3|5E3|6E11|7E4|8E3|9E13|10E17|11E3|12E17
4,3394,timeout,929,300,310.19,4,9,0.9936,0,0.986442,80,178,410,369,150,15,195,19,135,"NA:E,SA:A",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E18|9A20|10A20|11A20|12A20
5,3851,loss,457,114,260.47,0,13,0.9927,0,0.847592,0,91,176,228,53,18,141,26,47,"NA:E,SA:E",0E4|1E4|2E4|3E4|4E7|5E4|6E4|7E4|8E9|9E11|10E14|11E3|12E19
6,4901,timeout,1050,300,701.30,4,9,0.9907,0,1.032222,78,180,445,456,149,37,261,40,130,"NA:E,SA:A",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9A18|10A20|11A20|12A20
7,5549,loss,648,154,172.38,0,13,0.9895,0,0.981002,0,212,260,321,67,15,209,25,51,"NA:E,SA:E",0E17|1E17|2E16|3E17|4E17|5E17|6E17|7E17|8E17|9E17|10E20|11E3|12E20
8,6681,timeout,1132,300,688.32,6,6,0.9873,0,0.957721,49,36,467,515,150,38,318,41,142,"NA:N,SA:N",0A6|1A2|2A20|3E3|4A2|5A3|6E11|7A16|8E7|9E5|10E5|11N1|12E5
9,7737,timeout,1056,300,279.36,9,3,0.9853,0,0.940664,180,58,518,388,150,10,219,10,146,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
10,8880,timeout,1143,300,728.73,10,3,0.9831,0,0.935564,111,26,500,493,150,37,297,36,143,"NA:N,SA:N",0A16|1A2|2A20|3A20|4A1|5A15|6A15|7A19|8E14|9E4|10E8|11A1|12A2
11,10191,timeout,1311,300,860.41,11,2,0.9806,0,0.937958,206,10,617,544,150,43,342,41,139,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A13|9E9|10A17|11A16|12E1
12,10668,loss,477,122,100.57,0,12,0.9797,0,0.893804,0,42,189,233,55,10,146,20,46,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E3|5E8|6E7|7E3|8E6|9E5|10E4|11N1|12E2
13,11408,win,740,160,624.30,13,0,0.9783,0,0.929675,106,0,337,325,78,26,208,21,70,"NA:A,SA:A",0A5|1A2|2A3|3A1|4A3|5A1|6A3|7A1|8A8|9A19|10A20|11A20|12A20
14,11780,win,372,65,316.72,13,0,0.9776,0,0.882484,187,0,238,102,32,6,52,4,31,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A14|5A20|6A20|7A20|8A15|9A3|10A2|11A5|12A8
15,12918,timeout,1138,300,515.38,6,6,0.9755,0,0.901729,24,33,465,523,150,29,336,32,139,"NA:N,SA:N",0A14|1A1|2A5|3E8|4A1|5A1|6E3|7A2|8E10|9E6|10E3|11N1|12E3
16,13972,timeout,1054,300,269.24,9,3,0.9735,0,0.898180,178,55,503,401,150,10,233,9,139,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A18|9E15|10E20|11N1|12E20
17,14611,loss,639,158,248.99,0,12,0.9722,0,0.866676,0,43,257,311,71,18,197,27,51,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E9|5E3|6E3|7E7|8E3|9E9|10E3|11N1|12E2
18,15170,loss,559,135,154.49,0,12,0.9712,0,0.887859,0,50,230,271,58,13,171,23,48,"NA:E,SA:N",0E1|1E2|2E1|3E1|4E9|5E5|6E5|7E8|8E3|9E11|10E3|11N1|12E1
19,16159,loss,989,224,432.89,0,12,0.9693,0,0.864994,0,30,413,485,91,29,314,38,77,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E1|5E2|6E1|7E7|8E3|9E7|10E3|11N1|12E2
20,17332,timeout,1173,300,713.13,4,8,0.9671,0,0.890477,18,34,463,561,149,42,359,48,125,"NA:N,SA:N",0E1|1A1|2E1|3E1|4E3|5A1|6E12|7A15|8A1|9E5|10E5|11N1|12E6
21,17859,loss,527,132,313.67,0,12,0.9661,0,0.873501,0,55,206,258,63,21,159,30,50,"NA:E,SA:N",0E1|1E3|2E1|3E4|4E10|5E2|6E8|7E6|8E3|9E9|10E4|11N1|12E4
22,19093,timeout,1234,300,726.54,11,2,0.9637,0,0.919538,129,12,553,531,150,37,336,35,135,"NA:N,SA:A",0A1|1A16|2A5|3A10|4E3|5A4|6A1|7E9|8A20|9A12|10A20|11A20|12A20
23,20134,loss,1041,256,425.01,0,13,0.9617,0,0.899354,0,133,413,510,118,29,334,38,96,"NA:E,SA:E",0E8|1E8|2E8|3E8|4E8|5E8|6E9|7E8|8E8|9E17|10E20|11E3|12E20
24,21404,timeout,1270,300,758.70,5,8,0.9593,0,0.941087,7,38,509,629,132,45,407,50,103,"NA:N,SA:N",0E1|1E1|2E3|3E1|4E9|5E4|6A1|7E9|8A1|9A3|10A1|11A1|12E10
25,22560,win,1156,241,807.66,13,0,0.9571,0,0.952521,165,0,566,470,120,34,304,31,113,"NA:A,SA:A",0A16|1A17|2A20|3A4|4A1|5A7|6A3|7A9|8A20|9A20|10A8|11A20|12A20
26,23527,timeout,967,300,503.27,4,9,0.9553,0,0.902054,80,178,414,404,149,26,216,33,135,"NA:E,SA:A",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E18|9A20|10A20|11A20|12A20
27,24984,timeout,1457,300,272.27,1,12,0.9525,0,0.917304,7,238,642,733,82,21,486,29,74,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E18|11E20|12A7
28,26152,loss,1168,284,618.88,0,13,0.9503,0,0.897265,0,240,475,569,124,39,360,48,116,"NA:E,SA:E",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E17|10E20|11E3|12E20
29,27237,win,1085,241,833.75,13,0,0.9482,0,0.911880,149,0,507,458,120,36,293,30,112,"NA:A,SA:A",0A5|1A20|2A1|3A8|4A8|5A1|6A19|7A3|8A17|9A7|10A20|11A20|12A20
30,27457,loss,220,51,0.30,0,12,0.9478,0,0.860329,0,36,89,110,21,4,67,13,19,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E8|5E5|6E5|7E3|8E5|9E2|10E2|11N1|12E2
31,28307,loss,850,211,190.40,0,12,0.9462,0,0.877440,0,33,353,394,103,15,262,24,94,"NA:E,SA:N",0E2|1E1|2E1|3E1|4E6|5E1|6E8|7E2|8E3|9E4|10E2|11N1|12E2
32,29283,loss,976,256,281.86,0,12,0.9444,0,0.882879,0,50,395,457,124,20,297,28,106,"NA:E,SA:N",0E1|1E1|2E4|3E1|4E4|5E6|6E5|7E3|8E6|9E5|10E7|11N1|12E7
33,30603,timeout,1320,300,21.10,1,12,0.9419,0,0.849090,4,239,585,652,83,6,420,15,70,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E20|11A4|12E19
34,31314,loss,711,189,228.61,0,12,0.9405,0,0.865595,0,76,293,327,91,16,204,24,72,"NA:E,SA:N",0E1|1E1|2E1|3E4|4E16|5E6|6E15|7E3|8E14|9E5|10E5|11N1|12E5
35,32474,win,1160,281,507.60,13,0,0.9383,0,0.857812,234,0,595,425,140,15,259,12,134,"NA:A,SA:A",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A17|9A3|10A15|11A19|12A20
36,33591,timeout,1117,300,519.77,3,10,0.9362,0,0.836957,22,48,450,517,150,30,329,36,137,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E1|5E3|6E2|7E9|8E9|9A1|10E20|11A1|12A20
37,34469,loss,878,220,296.38,0,13,0.9345,0,0.844008,0,187,358,418,102,21,269,30,93,"NA:E,SA:E",0E15|1E14|2E15|3E14|4E15|5E14|6E15|7E15|8E15|9E15|10E17|11E20|12E3
38,35641,timeout,1172,300,523.22,1,12,0.9323,0,0.844004,9,196,455,574,143,33,376,41,126,"NA:E,SA:N",0E16|1E15|2E16|3E15|4E16|5E16|6E16|7E16|8E16|9E16|10E18|11E20|12A9
39,36721,timeout,1080,300,286.50,5,8,0.9302,0,0.890008,98,80,495,435,150,14,263,18,136,"NA:N,SA:A",0E7|1E7|2E7|3E7|4E6|5E6|6E20|7E20|8A18|9A20|10A20|11A20|12A20
40,37732,timeout,1011,300,242.21,4,9,0.9283,0,0.859672,80,178,451,410,150,12,238,17,140,"NA:E,SA:A",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E18|9A20|10A20|11A20|12A20
41,38738,win,1006,219,769.06,13,0,0.9264,0,0.833175,184,0,499,398,109,31,246,29,105,"NA:A,SA:A",0A20|1A2|2A1|3A11|4A2|5A17|6A20|7A20|8A11|9A20|10A20|11A20|12A20
42,39670,loss,932,250,341.32,0,12,0.9246,0,0.856681,0,70,382,428,122,22,270,30,106,"NA:E,SA:N",0E1|1E7|2E7|3E5|4E9|5E8|6E10|7E3|8E8|9E4|10E4|11N1|12E4
43,40590,timeout,920,300,163.60,9,3,0.9229,0,0.822274,175,60,451,319,150,3,157,3,143,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A15|9E20|10E20|11N1|12E20
44,41159,loss,569,143,103.59,0,12,0.9218,0,0.765267,0,59,233,271,65,10,174,19,57,"NA:E,SA:N",0E1|1E1|2E1|3E3|4E12|5E3|6E7|7E9|8E3|9E13|10E3|11N1|12E3
45,42009,win,850,183,513.20,13,0,0.9202,0,0.797314,157,0,428,331,91,18,209,17,83,"NA:A,SA:A",0A1|1A3|2A4|3A1|4A18|5A11|6A7|7A20|8A20|9A12|10A20|11A20|12A20
46,43043,timeout,1034,300,178.84,2,11,0.9182,0,0.823403,37,218,435,449,150,10,280,18,117,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E18|10E20|11A20|12A17
47,44124,timeout,1081,300,317.41,8,4,0.9162,0,0.798432,158,48,515,416,150,13,245,14,139,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A18|7A20|8E5|9E17|10E13|11N1|12E13
48,45271,timeout,1147,300,615.37,6,6,0.9140,0,0.782326,16,45,460,537,150,35,344,38,131,"NA:N,SA:N",0E3|1A2|2A1|3E2|4A3|5A8|6E16|7A1|8A1|9E14|10E5|11N1|12E5
49,46355,timeout,1084,300,312.04,7,5,0.9119,0,0.782368,52,36,452,482,150,17,307,18,140,"NA:N,SA:N",0A14|1A1|2A5|3E2|4A1|5A2|6E11|7A16|8A13|9E8|10E7|11N1|12E8
50,47529,timeout,1174,300,186.24,1,11,0.9097,0,0.789154,9,59,506,543,125,13,348,19,115,"NA:N,SA:N",0E1|1E1|2E1|3E15|4E5|5E5|6E5|7A9|8E6|9E7|10E7|11N1|12E6
51,48353,loss,824,204,203.34,0,12,0.9081,0,0.780815,0,60,351,391,82,15,246,23,73,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E6|5E2|6E10|7E13|8E3|9E16|10E3|11N1|12E3
52,49683,timeout,1330,300,231.60,1,12,0.9056,0,0.777958,10,240,608,649,73,16,397,25,67,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E20|11E20|12A10
53,50759,loss,1076,255,314.16,0,13,0.9036,0,0.770198,0,119,441,528,107,23,346,34,88,"NA:E,SA:E",0E6|1E6|2E7|3E6|4E6|5E7|6E7|7E6|8E8|9E17|10E20|11E3|12E20
54,51821,loss,1062,244,149.12,0,12,0.9015,0,0.765208,0,85,470,515,77,13,325,23,63,"NA:E,SA:N",0E4|1E4|2E4|3E4|4E4|5E4|6E11|7E14|8E3|9E19|10E7|11N1|12E7
55,52903,timeout,1082,300,414.12,4,8,0.8995,0,0.775028,42,59,455,477,150,23,296,28,139,"NA:N,SA:N",0E1|1E1|2A5|3E4|4E16|5A11|6E3|7A20|8A6|9E15|10E9|11N1|12E10
56,54300,timeout,1397,300,210.67,1,12,0.8968,0,0.783806,17,239,664,676,57,14,411,19,43,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E19|11E20|12A17
57,55280,loss,980,236,325.10,0,12,0.8950,0,0.749349,0,47,411,472,97,22,302,31,84,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E5|5E9|6E9|7E3|8E8|9E3|10E3|11N1|12E3
58,56527,timeout,1247,300,188.47,1,12,0.8926,0,0.750349,8,233,551,586,110,13,375,21,94,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E16|11E17|12A8
59,57431,timeout,904,300,242.94,9,3,0.8909,0,0.761113,175,59,438,316,150,7,151,7,146,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A15|9E19|10E20|11N1|12E20
60,58647,timeout,1216,300,583.66,11,2,0.8886,0,0.739419,171,11,565,501,150,28,313,26,138,"NA:N,SA:A",0E1|1E10|2A4|3A11|4A3|5A20|6A13|7A20|8A20|9A20|10A20|11A20|12A20
61,59730,timeout,1083,300,135.23,3,10,0.8865,0,0.753715,31,197,465,468,150,8,299,17,133,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E17|9A2|10A9|11A20|12E20
62,60736,timeout,1006,300,353.46,5,8,0.8846,0,0.743065,99,93,440,417,149,18,239,23,141,"NA:N,SA:A",0E8|1E9|2E9|3E9|4E11|5E8|6E19|7E20|8A19|9A20|10A20|11A20|12A20
63,61611,win,875,201,782.45,13,0,0.8829,0,0.727403,139,0,409,366,100,33,222,30,89,"NA:A,SA:A",0A2|1A3|2A1|3A20|4A2|5A16|6A2|7A3|8A20|9A20|10A20|11A10|12A20
64,62566,loss,955,247,523.75,0,13,0.8811,0,0.741870,0,84,371,462,122,33,294,43,109,"NA:E,SA:E",0E3|1E4|2E4|3E4|4E3|5E3|6E5|7E11|8E4|9E12|10E15|11E13|12E3
65,63415,win,849,189,569.89,13,0,0.8795,0,0.714448,154,0,419,336,94,21,211,16,93,"NA:A,SA:A",0A1|1A4|2A20|3A3|4A5|5A20|6A1|7A8|8A20|9A20|10A12|11A20|12A20
66,64392,timeout,977,300,294.37,4,9,0.8777,0,0.738756,79,179,434,393,150,14,221,19,133,"NA:E,SA:A",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E19|9A19|10A20|11A20|12A20
67,65487,timeout,1095,300,466.95,6,6,0.8756,0,0.752147,19,56,450,495,150,25,313,26,145,"NA:N,SA:N",0E1|1E10|2A1|3A2|4E20|5A1|6A1|7A13|8A1|9E12|10E7|11N1|12E6
68,66548,timeout,1061,300,254.61,9,3,0.8736,0,0.769418,180,58,526,385,150,8,218,8,141,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
69,67783,timeout,1235,300,642.75,12,1,0.8712,0,0.739880,239,19,621,464,150,27,279,24,134,"NA:N,SA:A",0A20|1A20|2A20|3A19|4A20|5A20|6E19|7A20|8A20|9A20|10A20|11A20|12A20
70,68831,timeout,1048,300,291.18,5,7,0.8692,0,0.743719,27,55,442,456,150,15,283,19,126,"NA:N,SA:N",0E1|1A2|2E1|3A9|4A1|5E5|6E20|7A14|8A1|9E19|10E5|11N1|12E4
71,69846,timeout,1015,300,211.75,6,6,0.8673,0,0.716561,88,78,450,415,150,9,249,11,138,"NA:N,SA:N",0A18|1A15|2A4|3E15|4A20|5A11|6E14|7A20|8E16|9E11|10E11|11N1|12E11
72,70966,timeout,1120,300,584.00,2,11,0.8652,0,0.715199,35,88,450,520,150,33,328,40,133,"NA:E,SA:N",0E6|1E5|2E6|3E5|4E5|5E5|6E7|7E6|8E5|9E18|10E20|11A15|12A20
73,72024,timeout,1058,300,91.58,5,7,0.8632,0,0.719676,17,46,450,458,150,5,296,8,144,"NA:N,SA:N",0E2|1E5|2A2|3E20|4E3|5A1|6A11|7A1|8A2|9E8|10E4|11N1|12E4
74,73130,timeout,1106,300,465.16,8,5,0.8611,0,0.712031,38,19,450,506,150,25,322,27,134,"NA:N,SA:A",0E1|1E1|2A13|3E2|4E13|5A1|6E2|7A18|8A2|9A1|10A1|11A1|12A1
75,74223,timeout,1093,300,406.23,3,9,0.8590,0,0.711066,47,52,452,491,150,23,309,29,134,"NA:N,SA:N",0E1|1E1|2E1|3E2|4E17|5A20|6E18|7A7|8A20|9E6|10E3|11N1|12E3
76,74557,win,334,85,360.24,13,0,0.8583,0,0.738006,39,0,134,158,42,12,94,8,40,"NA:A,SA:A",0A3|1A1|2A15|3A2|4A2|5A1|6A1|7A1|8A5|9A1|10A3|11A1|12A3
77,75812,timeout,1255,300,549.25,12,1,0.8560,0,0.735230,191,8,608,497,150,24,314,22,144,"NA:N,SA:A",0A12|1A18|2A20|3E8|4A15|5A20|6A5|7A1|8A20|9A20|10A20|11A20|12A20
78,76511,loss,699,189,162.09,0,12,0.8546,0,0.716289,0,59,291,318,90,12,199,20,75,"NA:E,SA:N",0E1|1E1|2E1|3E1|4E11|5E9|6E9|7E3|8E12|9E4|10E4|11N1|12E3
79,77357,timeout,846,300,217.46,9,3,0.8530,0,0.695090,179,58,417,279,150,5,116,5,146,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A19|9E18|10E20|11N1|12E20
80,78398,timeout,1041,300,252.61,3,9,0.8510,0,0.709262,42,71,438,453,150,14,281,20,119,"NA:N,SA:N",0E1|1E6|2A14|3E2|4E19|5A20|6E16|7A8|8E16|9E3|10E4|11N1|12E4
81,79568,timeout,1170,300,507.50,11,2,0.8488,0,0.714892,216,39,587,433,150,20,254,19,147,"NA:N,SA:A",0E19|1A16|2A20|3E20|4A20|5A20|6A20|7A20|8A20|9A20|10A20|11A20|12A20
82,80712,timeout,1144,300,230.64,6,7,0.8466,0,0.697455,117,68,538,457,149,10,287,14,144,"NA:N,SA:A",0E1|1E1|2E1|3E12|4E16|5E17|6E20|7A17|8A20|9A20|10A20|11A20|12A20
83,81856,timeout,1144,300,442.84,9,4,0.8445,0,0.690867,151,25,532,462,150,20,282,21,142,"NA:N,SA:A",0E1|1E2|2A16|3E4|4E18|5A4|6A18|7A15|8A20|9A18|10A20|11A20|12A20
84,82615,loss,759,170,29.09,0,12,0.8430,0,0.709577,0,36,339,369,51,6,236,13,39,"NA:E,SA:N",0E0|1E2|2E1|3E3|4E3|5E6|6E6|7E3|8E5|9E2|10E3|11N1|12E2
85,83711,timeout,1096,300,250.26,6,6,0.8409,0,0.669602,33,37,470,476,150,13,304,17,143,"NA:N,SA:N",0A15|1E6|2A3|3A1|4E2|5A11|6A2|7A1|8E12|9E5|10E7|11N1|12E5
86,84734,timeout,1023,300,241.83,10,3,0.8390,0,0.707929,108,32,450,423,150,10,254,10,140,"NA:N,SA:N",0E2|1A7|2A2|3E17|4A20|5A19|6A14|7A20|8A20|9A2|10E13|11A1|12A3
87,85842,timeout,1108,300,445.88,2,11,0.8369,0,0.671704,22,92,450,508,150,26,324,33,135,"NA:E,SA:N",0E5|1E4|2E5|3E5|4E11|5E6|6E11|7E8|8E14|9E3|10E20|11A14|12A8
88,86892,timeout,1050,300,224.90,7,6,0.8349,0,0.672956,138,68,493,408,149,8,242,9,143,"NA:N,SA:A",0E3|1E3|2E19|3E3|4E20|5A19|6E20|7A20|8A19|9A20|10A20|11A20|12A20
89,87928,timeout,1036,300,234.56,5,7,0.8329,0,0.679514,56,86,450,436,150,11,268,14,141,"NA:N,SA:N",0E2|1E6|2A3|3A15|4E20|5A17|6A20|7A1|8E20|9E13|10E13|11N1|12E12
90,88881,timeout,953,300,161.13,9,3,0.8311,0,0.659771,180,58,478,325,150,2,164,2,145,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A20|9E18|10E20|11N1|12E20
91,89992,timeout,1111,300,422.91,7,6,0.8290,0,0.650272,25,59,453,510,148,23,328,24,130,"NA:N,SA:N",0E1|1E3|2A1|3A4|4A1|5E5|6E20|7A2|8A15|9A1|10E18|11A1|12E12
92,91069,timeout,1077,300,378.07,7,5,0.8270,0,0.663591,40,38,455,473,149,19,295,20,132,"NA:N,SA:N",0A20|1A1|2A3|3A2|4E9|5A1|6E6|7A1|8A12|9E16|10E3|11N1|12E4
93,92291,timeout,1222,300,84.62,1,12,0.8246,0,0.644195,18,239,576,578,68,6,332,14,50,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10E19|11E20|12A18
94,93360,timeout,1069,300,180.69,5,7,0.8226,0,0.642714,58,52,467,452,150,9,283,14,141,"NA:N,SA:N",0E1|1E12|2A1|3E2|4A19|5A20|6E20|7A16|8A2|9E5|10E7|11N1|12E5
95,94451,timeout,1091,300,688.31,11,2,0.8205,0,0.639350,65,32,450,491,150,35,298,33,147,"NA:N,SA:N",0A10|1A1|2A4|3A3|4A1|5A4|6E19|7A12|8A1|9A20|10A7|11A2|12E13
96,95487,timeout,1036,300,264.06,2,11,0.8186,0,0.639025,37,220,442,444,150,14,272,21,132,"NA:E,SA:N",0E20|1E20|2E20|3E20|4E20|5E20|6E20|7E20|8E20|9E20|10A17|11A20|12E20
97,96530,timeout,1043,300,244.63,7,5,0.8166,0,0.648075,64,48,455,439,149,11,268,13,144,"NA:N,SA:N",0A2|1A20|2A6|3E11|4A20|5A1|6E11|7A13|8A2|9E7|10E9|11N1|12E10
