# run_timestamp,20260509_131504
98,97634,timeout,1104,300,207.74,1,11,0.8145,0,0.626891,3,70,467,504,133,13,316,21,110,"NA:N,SA:N",0E1|1E1|2E1|3E6|4E12|5E11|6E11|7A3|8E11|9E4|10E6|11N1|12E6
99,98660,timeout,1026,300,419.06,4,9,0.8125,0,0.632719,79,76,436,440,150,21,261,26,137,"NA:N,SA:N",0E3|1E3|2E3|3E3|4E3|5E3|6E18|7E20|8A19|9A20|10A20|11A20|12E20
100,99746,timeout,1086,300,513.16,11,2,0.8105,0,0.646647,61,27,447,489,150,26,305,24,138,"NA:N,SA:N",0A15|1A1|2A1|3E7|4A4|5A4|6A6|7A1|8A9|9A1|10A18|11A1|12E20
101,101021,win,1275,297,418.35,13,0,0.8081,0,0.648438,220,0,652,475,148,10,307,6,145,"NA:A,SA:A",0A14|1A20|2A20|3A15|4A14|5A20|6A3|7A20|8A14|9A20|10A20|11A20|12A20
102,101928,timeout,907,300,157.27,8,4,0.8063,0,0.637482,159,78,445,312,150,2,153,2,143,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A19|7A20|8E18|9E20|10E20|11N1|12E20
103,102999,timeout,1071,300,224.61,6,6,0.8043,0,0.613002,45,46,453,469,149,11,300,13,137,"NA:N,SA:N",0A13|1E8|2A6|3A18|4E16|5A5|6A1|7A2|8E10|9E4|10E4|11N1|12E4
104,104174,timeout,1175,300,314.45,9,4,0.8021,0,0.620581,139,34,557,468,150,13,295,13,139,"NA:N,SA:A",0E1|1A3|2A16|3E4|4E14|5A20|6A19|7A1|8E15|9A20|10A20|11A20|12A20
105,105248,timeout,1074,300,328.54,5,7,0.8000,0,0.624852,32,50,450,474,150,17,299,21,141,"NA:N,SA:N",0E1|1E1|2A5|3E9|4E20|5A1|6A17|7A5|8A4|9E14|10E3|11N1|12E2
106,106288,timeout,1040,300,137.60,6,6,0.7981,0,0.608646,79,46,453,438,149,6,274,8,137,"NA:N,SA:N",0E1|1E6|2A20|3E14|4A15|5A20|6A18|7A4|8A2|9E13|10E6|11N1|12E6
107,107280,timeout,992,300,165.72,6,6,0.7962,0,0.621396,114,80,447,397,148,6,231,8,143,"NA:N,SA:N",0A20|1A20|2A20|3E19|4A18|5A20|6E20|7A16|8E14|9E9|10E9|11N1|12E9
108,108293,timeout,1013,300,161.03,7,5,0.7942,0,0.624856,88,60,450,413,150,6,249,8,140,"NA:N,SA:N",0E4|1A17|2A20|3E20|4A20|5A15|6A9|7A5|8A2|9E19|10E9|11N1|12E8
109,109359,timeout,1066,300,265.36,3,10,0.7922,0,0.607127,27,66,450,466,150,15,293,20,136,"NA:E,SA:N",0E1|1E1|2E2|3E8|4E17|5E2|6E3|7E9|8E3|9A10|10A4|11A13|12E20
110,110384,timeout,1025,300,176.55,9,3,0.7903,0,0.597552,175,60,497,378,150,4,216,4,144,"NA:A,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8A15|9E20|10E20|11N1|12E20
111,111491,timeout,1107,300,358.97,10,3,0.7882,0,0.602204,180,38,532,425,150,14,253,13,136,"NA:N,SA:A",0A12|1E9|2A20|3A20|4E20|5A20|6E9|7A10|8A18|9A20|10A20|11A20|12A20
112,112531,timeout,1040,300,218.60,6,7,0.7862,0,0.582860,41,76,453,438,149,10,269,13,144,"NA:N,SA:N",0E8|1E1|2E3|3E18|4E12|5A12|6E20|7A2|8A18|9A1|10E14|11A5|12A3
113,113669,win,1138,267,498.88,13,0,0.7840,0,0.610200,240,0,590,415,133,14,258,10,123,"NA:A,SA:A",0A20|1A17|2A20|3A20|4A3|5A20|6A20|7A20|8A20|9A20|10A20|11A20|12A20
114,114711,timeout,1042,300,191.62,7,5,0.7820,0,0.587791,67,42,458,434,150,8,267,11,143,"NA:N,SA:N",0A2|1E13|2A16|3A13|4A20|5A1|6E17|7A1|8A14|9E6|10E3|11N1|12E3
115,115739,timeout,1028,300,96.28,3,10,0.7801,0,0.603574,47,99,449,432,147,4,269,8,139,"NA:N,SA:N",0E16|1E4|2E1|3E19|4E1|5E2|6E8|7E9|8A11|9A20|10E20|11A16|12E19
116,116737,timeout,998,300,119.58,7,5,0.7782,0,0.617521,97,65,450,398,150,3,238,4,143,"NA:N,SA:N",0A19|1A18|2A20|3E18|4A16|5A3|6A1|7A20|8E16|9E10|10E10|11N1|12E11
117,117801,timeout,1064,300,374.24,8,4,0.7762,0,0.590475,80,31,453,462,149,18,285,19,134,"NA:N,SA:N",0A20|1A10|2A20|3A8|4A1|5A2|6E18|7A18|8A1|9E5|10E4|11N1|12E4
118,118807,timeout,1006,300,35.16,3,9,0.7743,0,0.566102,57,86,450,407,149,0,250,4,132,"NA:N,SA:N",0E17|1E1|2A18|3E9|4E18|5A20|6E8|7A19|8E7|9E9|10E9|11N1|12E8
119,119819,timeout,1012,300,225.52,5,8,0.7723,0,0.579867,62,83,446,417,149,9,250,12,131,"NA:N,SA:N",0E6|1E1|2A2|3E10|4E4|5E9|6E20|7A20|8A20|9A1|10E20|11A19|12E13
120,120871,timeout,1052,300,341.62,9,4,0.7703,0,0.553202,76,41,450,452,150,16,278,16,141,"NA:N,SA:N",0A14|1A16|2A20|3E20|4A1|5A18|6E12|7A3|8A1|9A1|10E6|11A2|12E3
121,121921,timeout,1050,300,161.00,6,6,0.7684,0,0.566656,49,47,452,448,150,7,283,9,132,"NA:N,SA:N",0A20|1A9|2A1|3E18|4E18|5A2|6A15|7A2|8E6|9E3|10E1|11N1|12E1
122,122952,timeout,1031,300,143.21,7,5,0.7664,0,0.562397,99,43,455,427,149,5,263,6,143,"NA:N,SA:N",0A13|1A20|2A20|3E17|4A18|5A1|6E12|7A18|8A9|9E7|10E3|11N1|12E4
123,123938,timeout,986,300,187.26,5,8,0.7645,0,0.554110,98,103,441,395,150,8,228,13,137,"NA:N,SA:A",0E9|1E10|2E9|3E15|4E9|5E11|6E20|7E20|8A18|9A20|10A20|11A20|12A20
124,124982,timeout,1044,300,262.24,8,4,0.7625,0,0.567888,73,49,450,444,150,12,274,13,143,"NA:N,SA:N",0A4|1A4|2A3|3A20|4E18|5A2|6A20|7A6|8A14|9E20|10E6|11N1|12E5
125,125998,timeout,1016,300,142.16,7,6,0.7606,0,0.543160,84,79,450,416,150,5,251,7,147,"NA:N,SA:N",0E5|1E1|2A12|3E13|4E20|5A1|6E20|7A19|8A20|9A2|10E20|11A10|12A20
126,127009,timeout,1011,300,60.81,4,8,0.7587,0,0.572238,55,78,450,411,150,1,253,5,139,"NA:N,SA:N",0E12|1A20|2A17|3E13|4E20|5A16|6E12|7A2|8E14|9E3|10E2|11N1|12E2
127,128089,win,1080,255,431.80,13,0,0.7566,0,0.564310,229,0,566,388,126,10,240,5,115,"NA:A,SA:A",0A20|1A17|2A10|3A20|4A3|5A20|6A20|7A19|8A20|9A20|10A20|11A20|12A20
128,129056,timeout,967,300,207.17,7,5,0.7548,0,0.530118,122,97,450,367,150,6,204,7,144,"NA:N,SA:N",0E17|1A13|2A20|3E20|4A11|5A20|6A20|7A20|8A18|9E20|10E20|11N1|12E20
129,130091,timeout,1035,300,309.55,4,9,0.7528,0,0.541968,67,78,452,433,150,14,260,19,138,"NA:N,SA:N",0E1|1E4|2E7|3E2|4E1|5E12|6E16|7E17|8A15|9A20|10E18|11A12|12A20
130,131119,timeout,1028,300,200.98,2,10,0.7509,0,0.545216,40,93,445,433,150,10,265,16,126,"NA:N,SA:N",0E1|1E1|2E3|3E16|4E12|5E14|6E20|7A20|8A20|9E20|10E3|11N1|12E3
131,132073,timeout,954,300,114.74,7,5,0.7491,0,0.536887,124,100,450,354,150,1,195,3,142,"NA:N,SA:N",0A14|1A20|2A20|3E20|4A12|5A20|6E20|7A20|8A18|9E20|10E20|11N1|12E20
132,133058,timeout,985,300,159.85,6,6,0.7472,0,0.555371,73,89,437,398,150,5,235,7,143,"NA:N,SA:N",0A9|1A15|2A20|3E14|4E16|5A3|6E14|7A20|8A6|9E18|10E14|11N1|12E13
133,134072,timeout,1014,300,104.74,7,5,0.7453,0,0.541421,86,46,452,412,150,3,250,5,135,"NA:N,SA:N",0A18|1A2|2A20|3E17|4A20|5A3|6E17|7A5|8A18|9E5|10E4|11N1|12E3
134,135095,timeout,1023,300,335.13,6,7,0.7433,0,0.564208,90,80,453,421,149,15,247,18,140,"NA:N,SA:N",0E1|1E5|2E1|3E19|4E20|5E14|6A12|7A9|8A20|9A9|10E20|11A20|12A20
135,136203,timeout,1108,300,269.88,11,2,0.7412,0,0.501800,220,37,559,399,150,7,233,5,146,"NA:N,SA:A",0A20|1A20|2A20|3E18|4A20|5A20|6E19|7A20|8A20|9A20|10A20|11A20|12A20
136,137177,timeout,974,300,120.04,8,4,0.7394,0,0.505170,124,75,453,372,149,2,210,4,142,"NA:N,SA:N",0A17|1A20|2A20|3E15|4A2|5A20|6A5|7A20|8A20|9E20|10E20|11N1|12E20
137,138195,timeout,1018,300,136.88,6,6,0.7374,0,0.540379,46,83,453,416,149,4,254,6,139,"NA:N,SA:N",0A17|1A2|2A7|3E18|4E20|5A1|6A1|7A18|8E15|9E10|10E10|11N1|12E10
138,139181,timeout,986,300,83.16,6,6,0.7356,0,0.527657,105,83,450,386,150,1,228,3,141,"NA:N,SA:N",0A20|1A19|2A20|3E18|4A6|5A20|6E20|7A20|8E20|9E8|10E8|11N1|12E9
139,140195,timeout,1014,300,263.14,8,4,0.7336,0,0.503457,110,42,453,412,149,10,244,10,146,"NA:N,SA:N",0A5|1A20|2A11|3E20|4A20|5A20|6A13|7A1|8A20|9E11|10E6|11N1|12E5
140,141173,timeout,978,300,85.18,5,7,0.7318,0,0.510299,91,87,444,386,148,1,227,3,144,"NA:N,SA:N",0E16|1A11|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E3|10E4|11N1|12E4
141,142135,timeout,962,300,115.22,6,6,0.7299,0,0.497522,105,111,453,361,148,1,201,2,143,"NA:N,SA:N",0A10|1A20|2A20|3E20|4A20|5A15|6E19|7A20|8E20|9E17|10E18|11N1|12E17
142,143084,timeout,949,300,120.89,6,6,0.7281,0,0.521913,117,112,450,349,150,1,191,3,147,"NA:N,SA:N",0A20|1A20|2A20|3E18|4A20|5A17|6E17|7A20|8E17|9E20|10E20|11N1|12E20
143,144093,timeout,1009,300,119.19,6,6,0.7262,0,0.525106,90,71,455,405,149,3,244,4,141,"NA:N,SA:N",0E1|1A1|2A20|3E11|4A16|5A16|6A18|7A19|8E16|9E15|10E14|11N1|12E14
144,145089,timeout,996,300,66.56,6,6,0.7243,0,0.509999,92,86,453,395,148,0,236,2,143,"NA:N,SA:N",0A15|1A20|2A20|3E19|4A9|5A8|6E17|7A20|8E14|9E12|10E12|11N1|12E12
145,145996,timeout,907,300,174.27,7,5,0.7226,0,0.530011,138,91,432,325,150,3,163,5,147,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A19|5A20|6E12|7A19|8E19|9E20|10E20|11N1|12E20
146,146966,timeout,970,300,102.40,6,6,0.7208,0,0.507192,112,86,448,373,149,1,214,3,146,"NA:N,SA:N",0A16|1A18|2A20|3E19|4A20|5A20|6E15|7A18|8E16|9E12|10E12|11N1|12E12
147,147937,timeout,971,300,107.71,6,6,0.7189,0,0.502639,91,98,450,371,150,1,213,3,146,"NA:N,SA:N",0A20|1A20|2A19|3E18|4A10|5A2|6E11|7A20|8E18|9E17|10E17|11N1|12E17
148,148875,timeout,938,300,79.48,5,7,0.7171,0,0.494418,100,132,437,351,150,0,192,4,143,"NA:N,SA:N",0E12|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
149,149843,timeout,968,300,77.28,5,7,0.7153,0,0.501415,92,123,450,368,150,0,211,3,143,"NA:N,SA:N",0E6|1A20|2A16|3E20|4A19|5A17|6E20|7A20|8E20|9E19|10E19|11N1|12E19
150,150832,timeout,989,300,56.99,5,7,0.7134,0,0.497180,88,82,450,389,150,0,232,3,143,"NA:N,SA:N",0E18|1A19|2A20|3E20|4A20|5A20|6E19|7A9|8E9|9E5|10E6|11N1|12E5
151,151772,timeout,940,300,144.80,6,6,0.7116,0,0.495221,119,119,442,348,150,2,189,4,140,"NA:N,SA:N",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8A20|9E20|10E20|11N1|12E20
152,152663,timeout,891,300,132.81,6,6,0.7099,0,0.483611,120,119,423,319,149,1,160,2,138,"NA:N,SA:N",0A20|1A20|2A20|3E19|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
153,153542,timeout,879,300,120.39,4,8,0.7083,0,0.464706,71,133,387,342,150,2,183,5,138,"NA:N,SA:N",0E13|1E15|2A20|3E13|4E20|5A13|6E20|7A19|8A19|9E20|10E16|11N1|12E16
154,154518,timeout,976,300,136.76,6,6,0.7064,0,0.494690,95,113,452,374,150,3,213,5,142,"NA:N,SA:N",0E15|1A20|2A20|3E20|4A20|5A14|6E20|7A1|8A20|9E18|10E20|11N1|12E20
155,155449,timeout,931,300,93.51,4,8,0.7046,0,0.522022,59,112,411,370,150,2,211,6,130,"NA:N,SA:N",0E13|1A3|2A20|3E20|4E20|5A17|6E15|7A19|8E15|9E10|10E9|11N1|12E10
156,156411,timeout,962,300,123.72,6,6,0.7028,0,0.492677,113,117,452,360,150,1,202,2,146,"NA:N,SA:N",0A17|1A20|2A18|3E17|4A18|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
157,157280,timeout,869,300,139.69,8,4,0.7012,0,0.528135,160,78,426,293,150,1,133,2,145,"NA:N,SA:N",0A20|1A20|2A20|3A20|4A20|5A20|6A20|7A20|8E18|9E20|10E20|11N1|12E20
158,158300,timeout,1020,300,165.40,6,6,0.6992,0,0.533221,80,67,452,418,150,6,253,9,138,"NA:N,SA:N",0A19|1A3|2A8|3E8|4E18|5A20|6A19|7A11|8E11|9E10|10E10|11N1|12E10
159,159219,timeout,919,300,112.59,7,5,0.6975,0,0.534525,117,87,417,353,149,1,194,1,141,"NA:N,SA:N",0A18|1A17|2A20|3E20|4A19|5A20|6E17|7A19|8A4|9E17|10E17|11N1|12E16
160,160251,timeout,1032,300,109.72,5,8,0.6955,0,0.578740,71,75,455,428,149,4,264,8,133,"NA:N,SA:N",0E15|1E1|2E1|3E15|4E1|5E4|6E19|7A12|8A6|9A20|10A19|11A14|12E19
161,161237,timeout,986,300,169.26,7,5,0.6936,0,0.585389,83,100,453,384,149,5,220,7,143,"NA:N,SA:N",0A3|1A20|2A5|3E20|4A20|5A9|6E20|7A20|8A6|9E20|10E20|11N1|12E20
162,162123,timeout,886,300,122.26,6,6,0.6920,0,0.578757,117,118,411,325,150,1,167,3,140,"NA:N,SA:N",0A17|1A20|2A20|3E19|4A20|5A20|6E19|7A20|8E20|9E20|10E20|11N1|12E20
163,163120,timeout,997,300,146.97,9,4,0.6901,0,0.622359,91,79,450,397,150,4,236,3,144,"NA:N,SA:N",0E19|1A18|2A20|3E20|4A1|5A3|6A20|7A2|8A12|9A4|10E20|11A11|12E20
164,164071,timeout,951,300,301.11,8,5,0.6883,0,0.614491,133,99,450,351,150,9,184,9,133,"NA:N,SA:N",0A19|1E19|2A20|3A17|4E20|5A13|6A20|7E20|8A20|9A19|10E20|11A5|12E20
165,165072,timeout,1001,300,44.71,4,8,0.6864,0,0.583591,64,107,453,399,149,0,241,4,137,"NA:N,SA:N",0E13|1E19|2A18|3E17|4A6|5A20|6E18|7A20|8E6|9E12|10E11|11N1|12E11
166,166072,timeout,1000,300,325.90,7,6,0.6845,0,0.605091,103,95,450,400,150,13,229,14,139,"NA:N,SA:N",0E12|1E12|2A13|3E12|4E20|5A20|6E20|7A17|8A10|9A20|10A19|11A4|12E19
167,167012,timeout,940,300,134.10,6,6,0.6827,0,0.618035,118,107,436,355,149,2,195,3,141,"NA:N,SA:N",0A20|1A20|2A20|3E17|4A18|5A20|6E14|7A20|8E16|9E20|10E20|11N1|12E20
168,167954,timeout,942,300,133.42,6,6,0.6809,0,0.607344,113,120,453,340,149,1,180,4,143,"NA:N,SA:N",0E20|1A14|2A20|3E20|4A20|5A20|6E20|7A20|8A19|9E20|10E20|11N1|12E20
169,168834,timeout,880,300,128.10,7,5,0.6792,0,0.601502,126,89,430,300,150,0,143,1,148,"NA:N,SA:N",0A20|1A20|2A20|3A16|4A19|5A20|6E12|7A11|8E17|9E20|10E20|11N1|12E20
170,169749,timeout,915,300,96.55,6,6,0.6775,0,0.598209,115,118,433,333,149,0,175,2,137,"NA:N,SA:N",0A17|1A20|2A20|3E20|4A20|5A20|6E20|7A18|8E18|9E20|10E20|11N1|12E20
171,170640,timeout,891,300,73.71,5,7,0.6758,0,0.587881,100,112,400,341,150,0,183,3,136,"NA:N,SA:N",0E18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8E20|9E11|10E12|11N1|12E11
172,171539,timeout,899,300,136.99,6,6,0.6741,0,0.581699,119,118,430,319,150,1,161,3,144,"NA:N,SA:N",0A19|1A20|2A20|3E18|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
173,172453,timeout,914,300,144.04,4,8,0.6723,0,0.587749,72,95,397,368,149,4,207,7,134,"NA:N,SA:N",0E17|1A18|2A17|3E18|4E20|5A17|6E16|7A20|8E16|9E3|10E3|11N1|12E2
174,173366,timeout,913,300,118.93,6,6,0.6706,0,0.594508,116,111,427,336,150,1,177,4,145,"NA:N,SA:N",0A18|1A20|2A20|3E17|4A18|5A20|6E16|7A20|8E18|9E20|10E20|11N1|12E20
175,174242,timeout,876,300,132.36,4,8,0.6689,0,0.593933,76,119,384,342,150,3,182,7,134,"NA:N,SA:N",0E14|1E11|2E18|3E20|4E20|5A20|6A20|7A20|8A16|9E20|10E8|11N1|12E8
176,175200,timeout,958,300,241.68,2,10,0.6671,0,0.590515,40,139,410,402,146,11,231,15,123,"NA:N,SA:N",0E7|1E17|2E15|3E7|4E16|5E18|6E20|7A20|8A20|9E20|10E10|11N1|12E9
177,176177,timeout,977,300,103.97,6,6,0.6653,0,0.598337,113,106,455,373,149,1,213,3,140,"NA:N,SA:N",0A17|1A20|2A19|3E17|4A17|5A20|6E18|7A20|8E16|9E19|10E18|11N1|12E18
178,177225,timeout,1048,300,266.58,10,3,0.6633,0,0.600290,199,59,532,367,149,6,203,4,143,"NA:N,SA:A",0E19|1A19|2A20|3E20|4A20|5A20|6E20|7A20|8A20|9A20|10A20|11A20|12A20
179,178102,timeout,877,300,118.37,7,5,0.6616,0,0.558820,134,100,408,320,149,1,160,3,143,"NA:N,SA:N",0A20|1A20|2A20|3A18|4A17|5A20|6E20|7A19|8E20|9E20|10E20|11N1|12E20
180,179138,timeout,1036,300,290.16,8,5,0.6596,0,0.552031,158,76,491,396,149,11,226,10,124,"NA:N,SA:A",0E9|1E20|2A20|3E9|4E18|5A20|6E20|7A18|8A20|9A20|10A20|11A20|12A20
181,180042,timeout,904,300,100.24,4,8,0.6579,0,0.543621,74,115,406,349,149,1,191,4,142,"NA:N,SA:N",0E7|1E19|2A18|3E20|4A19|5A20|6E20|7A17|8E20|9E10|10E10|11N1|12E9
182,180935,timeout,893,300,106.03,6,6,0.6562,0,0.530307,119,114,414,329,150,0,172,2,144,"NA:N,SA:N",0A20|1A20|2A20|3E16|4A19|5A20|6E18|7A20|8E20|9E20|10E20|11N1|12E20
183,181892,timeout,957,300,213.97,7,6,0.6544,0,0.548277,128,120,453,356,148,5,192,6,135,"NA:N,SA:N",0E20|1E20|2A10|3E20|4E20|5A20|6E20|7A20|8A20|9A18|10E20|11A20|12A20
184,182739,timeout,847,300,133.17,6,6,0.6528,0,0.561804,109,114,409,288,150,0,131,2,145,"NA:N,SA:N",0A17|1A20|2A20|3E15|4A14|5A18|6E19|7A20|8E20|9E20|10E20|11N1|12E20
185,183683,timeout,944,300,104.14,6,6,0.6510,0,0.555965,116,104,436,359,149,1,201,2,141,"NA:N,SA:N",0E6|1A18|2A20|3E20|4A18|5A20|6E20|7A20|8A20|9E18|10E20|11N1|12E20
186,184631,timeout,948,300,133.38,7,5,0.6492,0,0.531898,137,93,450,348,150,1,190,2,144,"NA:N,SA:N",0A19|1A20|2A20|3E13|4A18|5A20|6E20|7A20|8A20|9E20|10E20|11N1|12E20
187,185590,timeout,959,300,208.89,7,6,0.6474,0,0.532020,140,119,460,349,150,6,184,8,138,"NA:N,SA:A",0E20|1E20|2E19|3E20|4E20|5A20|6E20|7A20|8A20|9A20|10A20|11A20|12A20
188,186450,timeout,860,300,171.80,7,5,0.6457,0,0.548035,140,95,391,320,149,3,158,4,140,"NA:N,SA:N",0A20|1A20|2A20|3E19|4A20|5A20|6A20|7A20|8E16|9E20|10E20|11N1|12E20
189,187249,timeout,799,300,130.69,6,6,0.6442,0,0.543982,117,108,379,271,149,0,113,1,133,"NA:N,SA:N",0A19|1A20|2A20|3E16|4A19|5A20|6E12|7A19|8E20|9E20|10E20|11N1|12E20
190,188163,timeout,914,300,115.74,6,6,0.6425,0,0.552247,115,116,433,332,149,0,174,1,138,"NA:N,SA:N",0A18|1A20|2A20|3E18|4A17|5A20|6E20|7A20|8E18|9E20|10E20|11N1|12E20
191,189223,timeout,1060,300,215.90,9,4,0.6405,0,0.560631,179,78,532,378,150,5,214,5,139,"NA:N,SA:A",0E20|1E19|2A20|3E19|4A19|5A20|6E20|7A20|8A20|9A20|10A20|11A20|12A20
192,190116,timeout,893,300,127.53,6,6,0.6388,0,0.564703,120,117,428,315,150,0,158,1,142,"NA:N,SA:N",0A20|1A20|2A20|3E17|4A20|5A20|6E20|7A20|8E20|9E20|10E20|11N1|12E20
193,191011,timeout,895,300,108.85,5,7,0.6371,0,0.548724,96,113,402,343,150,1,185,3,141,"NA:N,SA:N",0E13|1E16|2A20|3E16|4A19|5A20|6A20|7A17|8E20|9E16|10E16|11N1|12E16
194,191961,timeout,950,300,144.40,7,5,0.6353,0,0.573829,134,100,450,350,150,2,190,4,145,"NA:N,SA:N",0A18|1A20|2A20|3E20|4A20|5A20|6E20|7A20|8A16|9E20|10E20|11N1|12E20
